order_id,order_date,customer,category,amount_original,currency_original,amount_brl
1753,2024-08-28,Gabriela Gomes,Livros,768.66,BRL,768.66
1754,2023-12-09,Mariana Nogueira,Esporte,1756.96,BRL,1756.96
1756,2024-09-30,Ana Henriques,Casa,56.20,BRL,56.20
1759,2023-09-30,Mariana Oliveira,Moda,3922.47,BRL,3922.47
1761,2023-08-30,Ana Oliveira,Casa,1362.22,BRL,1362.22
1762,2024-12-03,Bruno Ferreira,Eletrônicos,2174.42,BRL,2174.42
1763,2023-09-02,Mariana Duarte,Esporte,2998.51,BRL,2998.51
1764,2024-05-27,Karina Ribeiro,Eletrônicos,4016.35,USD,20694.65
1765,2024-07-04,João Pereira,Casa,1286.11,USD,7113.73
1766,2023-09-26,Paulo Ferreira,Esporte,4098.62,BRL,4098.62
1767,2023-11-30,Rafael Jesus,Casa,4506.07,BRL,4506.07
1768,2023-12-17,Vitória Vasconcelos,Eletrônicos,3251.20,BRL,3251.20
1770,2023-05-01,Vitória Martins,Esporte,657.34,USD,3265.86
1771,2023-11-05,Diego Barbosa,Eletrônicos,3549.17,BRL,3549.17
1772,2023-06-03,Karina Lopes,Eletrônicos,743.56,USD,3600.09
1773,2024-05-31,Lucas Martins,Livros,414.57,BRL,414.57
1774,2023-12-03,Isabela Ribeiro,Eletrônicos,3815.01,BRL,3815.01
1775,2023-09-19,João Barbosa,Casa,3922.79,BRL,3922.79
1776,2024-12-29,Eduarda Pereira,Casa,2492.78,BRL,2492.78
1777,2023-10-23,Henrique Queiroz,Esporte,1667.65,BRL,1667.65
1778,2023-04-19,Eduarda Gomes,Casa,786.87,BRL,786.87
1779,2023-01-22,Diego Esteves,Moda,1002.50,BRL,1002.50
1780,2023-10-17,Karina Santos,Casa,4156.43,BRL,4156.43
1781,2024-11-04,Nuno Oliveira,Esporte,1521.21,BRL,1521.21
1782,2024-04-27,Felipe Carvalho,Esporte,1930.46,BRL,1930.46
1784,2023-10-19,Vitória Gomes,Moda,2508.33,BRL,2508.33
1785,2023-03-06,Vitória Gomes,Casa,3783.71,USD,19768.37
1786,2023-11-03,Carla Ferreira,Livros,4083.70,USD,20106.10
1787,2024-03-20,Olívia Vasconcelos,Casa,2228.76,BRL,2228.76
1788,2024-01-29,Gabriela Teixeira,Casa,1568.16,BRL,1568.16
1789,2024-08-01,Isabela Teixeira,Livros,4488.02,USD,24903.13
1790,2024-10-23,Mariana Santos,Moda,2439.60,BRL,2439.60
1791,2024-06-17,Paulo Ribeiro,Casa,4003.59,BRL,4003.59
1793,2023-08-18,Bruno Martins,Casa,4001.37,BRL,4001.37
1794,2023-02-21,Carla Teixeira,Esporte,1714.44,USD,8885.94
1797,2023-01-22,Eduarda Queiroz,Não informado,2157.00,BRL,2157.00
1799,2023-07-25,Diego Klein,Moda,431.59,BRL,431.59
1800,2023-07-26,Nuno Martins,Eletrônicos,1671.75,BRL,1671.75
1802,2024-12-05,Felipe Henriques,Moda,1171.80,BRL,1171.80
1803,2024-04-29,Olívia Teixeira,Moda,756.34,BRL,756.34
1804,2023-01-26,Bruno Klein,Eletrônicos,3898.91,BRL,3898.91
1806,2023-02-03,Eduarda Duarte,Eletrônicos,574.17,BRL,574.17
1807,2024-10-04,Paulo Carvalho,Esporte,3032.90,BRL,3032.90
1808,2023-02-28,Lucas Teixeira,Livros,3258.61,BRL,3258.61
1809,2023-11-04,Lucas Klein,Casa,1028.82,BRL,1028.82
1811,2024-06-08,Ana Duarte,Não informado,1116.70,BRL,1116.70
1812,2023-02-20,Eduarda Queiroz,Moda,3347.57,BRL,3347.57
1813,2024-01-30,Diego Duarte,Livros,2017.68,BRL,2017.68
1815,2023-12-27,Paulo Martins,Livros,2091.53,BRL,2091.53
1816,2023-10-16,Vitória Henriques,Esporte,3279.25,BRL,3279.25
1817,2023-02-06,Vitória Gomes,Livros,760.31,BRL,760.31
1818,2024-10-04,Sofia Queiroz,Eletrônicos,3992.44,USD,22363.65
1819,2024-11-22,Sofia Queiroz,Esporte,4274.51,BRL,4274.51
1820,2023-03-26,Olívia Ribeiro,Eletrônicos,3610.93,BRL,3610.93
1821,2024-05-09,Tiago Carvalho,Moda,3210.20,BRL,3210.20
1822,2024-04-15,Vitória Jesus,Moda,3224.71,BRL,3224.71
1823,2024-04-16,Rafael Santos,Eletrônicos,4614.31,BRL,4614.31
1824,2024-04-30,Gabriela Martins,Esporte,373.43,BRL,373.43
1825,2024-08-23,Olívia Lopes,Casa,463.80,USD,2573.53
1826,2024-12-04,Felipe Klein,Casa,36.06,BRL,36.06
1827,2023-09-13,Ana Queiroz,Eletrônicos,1395.10,BRL,1395.10
1828,2023-02-21,Henrique Teixeira,Eletrônicos,684.42,BRL,684.42
1829,2024-01-28,Vitória Lopes,Eletrônicos,626.59,BRL,626.59
1830,2023-03-10,Nuno Lopes,Livros,2377.22,BRL,2377.22
1831,2024-10-20,João Ferreira,Esporte,3759.60,BRL,3759.60
1833,2024-05-30,Rafael Nogueira,Esporte,949.09,USD,4890.28
1834,2023-11-16,Tiago Duarte,Casa,146.55,BRL,146.55
1835,2023-06-24,Henrique Klein,Casa,754.57,BRL,754.57
1837,2024-10-29,Tiago Santos,Livros,4856.30,BRL,4856.30
1839,2024-04-18,Eduarda Martins,Livros,4057.07,BRL,4057.07
1840,2024-12-31,Sofia Lopes,Moda,3978.46,BRL,3978.46
1841,2024-03-12,Paulo Barbosa,Moda,1170.00,BRL,1170.00
1842,2024-10-28,Henrique Klein,Eletrônicos,4982.37,BRL,4982.37
1843,2024-09-18,Mariana Gomes,Livros,643.51,BRL,643.51
1844,2024-01-03,Felipe Ferreira,Esporte,4125.01,BRL,4125.01
1845,2024-12-21,Diego Almeida,Livros,4304.73,BRL,4304.73
1846,2024-05-23,Eduarda Esteves,Moda,3937.68,BRL,3937.68
1847,2023-04-25,Carla Pereira,Esporte,1165.39,BRL,1165.39
1848,2023-06-15,Karina Teixeira,Livros,3038.86,USD,14713.25
1849,2024-03-18,Karina Teixeira,Eletrônicos,3530.09,USD,17619.74
1850,2024-12-24,Sofia Carvalho,Moda,3178.68,USD,19227.52
1851,2023-01-12,Eduarda Almeida,Casa,1547.42,BRL,1547.42
1852,2023-04-24,Henrique Lopes,Livros,3803.22,BRL,3803.22
1853,2023-05-14,Paulo Nogueira,Eletrônicos,3796.57,BRL,3796.57
1854,2024-01-15,Gabriela Ribeiro,Eletrônicos,4854.41,USD,23877.39
1855,2024-08-24,Karina Ribeiro,Esporte,2291.59,BRL,2291.59
1856,2023-02-11,Diego Martins,Casa,547.90,BRL,547.90
1858,2024-10-12,Lucas Gomes,Casa,3250.74,BRL,3250.74
1859,2024-06-12,Nuno Pereira,Esporte,4636.17,BRL,4636.17
1860,2023-05-24,Ana Jesus,Não informado,3803.09,BRL,3803.09
1863,2023-10-20,Henrique Almeida,Moda,2659.38,BRL,2659.38
1864,2023-02-28,Henrique Ribeiro,Livros,4667.88,BRL,4667.88
1865,2024-11-27,Carla Ribeiro,Casa,1798.80,BRL,1798.80
1866,2023-01-23,Henrique Pereira,Moda,1493.80,BRL,1493.80
1867,2023-07-30,Karina Jesus,Eletrônicos,77.56,USD,373.26
1868,2024-11-22,Felipe Oliveira,Livros,1839.95,BRL,1839.95
1869,2024-08-07,João Jesus,Livros,4137.77,BRL,4137.77
1870,2024-10-01,Sofia Duarte,Esporte,176.24,BRL,176.24
1871,2024-11-16,Karina Ferreira,Eletrônicos,246.80,BRL,246.80
1872,2023-10-29,Lucas Ferreira,Livros,4549.62,BRL,4549.62
1874,2024-01-24,Diego Esteves,Casa,4888.28,BRL,4888.28
1875,2023-09-16,Olívia Teixeira,Moda,3538.44,BRL,3538.44
1876,2024-12-10,João Henriques,Esporte,4689.45,BRL,4689.45
1877,2024-08-06,Isabela Lopes,Casa,3122.77,BRL,3122.77
1878,2024-11-28,Eduarda Pereira,Esporte,137.75,BRL,137.75
1879,2023-10-05,Isabela Barbosa,Livros,2770.51,USD,14084.16
1880,2024-09-09,Paulo Klein,Casa,2638.35,BRL,2638.35
1881,2023-11-22,Gabriela Henriques,Livros,1095.13,BRL,1095.13
1882,2023-06-19,Gabriela Jesus,Esporte,1925.19,BRL,1925.19
1883,2023-12-31,Sofia Teixeira,Eletrônicos,2849.74,BRL,2849.74
1886,2023-09-09,Karina Teixeira,Eletrônicos,3110.33,BRL,3110.33
1888,2024-06-09,Nuno Queiroz,Esporte,2714.64,BRL,2714.64
1889,2024-02-05,João Nogueira,Moda,4557.21,USD,22614.70
1890,2024-12-06,Mariana Esteves,Livros,1021.65,BRL,1021.65
1891,2023-02-04,Sofia Oliveira,Casa,4788.56,BRL,4788.56
1892,2024-04-03,Tiago Pereira,Casa,1407.77,BRL,1407.77
1893,2023-09-22,Olívia Santos,Não informado,2422.18,BRL,2422.18
1894,2024-03-18,Tiago Esteves,Moda,4764.13,USD,23779.20
1895,2023-01-05,Karina Pereira,Esporte,726.24,BRL,726.24
1897,2024-11-26,Olívia Pereira,Eletrônicos,143.85,BRL,143.85
1898,2024-08-28,Paulo Klein,Casa,3191.24,BRL,3191.24
1899,2024-12-25,João Almeida,Casa,627.05,BRL,627.05
1900,2023-03-07,Vitória Ribeiro,Moda,876.43,BRL,876.43
1901,2023-06-13,Tiago Almeida,Não informado,4307.73,USD,20856.74
1902,2024-04-09,Paulo Carvalho,Casa,55.08,BRL,55.08
1903,2024-03-26,Paulo Pereira,Livros,1936.19,BRL,1936.19
1904,2024-10-18,Nuno Klein,Casa,1451.48,BRL,1451.48
1906,2023-03-05,Paulo Esteves,Livros,456.67,BRL,456.67
1907,2023-03-22,Diego Ribeiro,Eletrônicos,1728.42,BRL,1728.42
1908,2024-04-13,Lucas Pereira,Esporte,4399.99,BRL,4399.99
1909,2024-03-18,Henrique Gomes,Esporte,3727.09,BRL,3727.09
1910,2023-05-06,Tiago Duarte,Livros,2362.70,BRL,2362.70
1911,2024-01-06,Paulo Teixeira,Livros,4932.30,BRL,4932.30
1912,2024-11-26,Vitória Lopes,Moda,2281.39,BRL,2281.39
1913,2024-01-27,João Jesus,Moda,1100.69,BRL,1100.69
1914,2023-11-27,Sofia Carvalho,Eletrônicos,2983.96,BRL,2983.96
1915,2023-02-20,Lucas Almeida,Esporte,4276.87,BRL,4276.87
1916,2023-03-30,Vitória Almeida,Eletrônicos,3518.24,BRL,3518.24
1917,2024-03-27,Olívia Esteves,Livros,4634.29,BRL,4634.29
1918,2024-08-13,Eduarda Vasconcelos,Livros,1741.40,BRL,1741.40
1919,2024-07-06,Karina Ribeiro,Casa,4424.24,BRL,4424.24
1920,2024-03-28,Henrique Teixeira,Casa,1453.00,USD,7252.36
1921,2024-11-20,Carla Barbosa,Não informado,1981.04,BRL,1981.04
1922,2024-03-04,Isabela Esteves,Eletrônicos,4599.92,USD,22959.58
1923,2024-04-01,Karina Queiroz,Esporte,1105.58,BRL,1105.58
1924,2024-03-10,Paulo Pereira,Casa,844.93,USD,4217.30
1925,2023-10-21,Lucas Oliveira,Esporte,3678.78,BRL,3678.78
1926,2024-05-26,Mariana Martins,Esporte,2070.50,BRL,2070.50
1927,2024-08-06,Isabela Ribeiro,Moda,1643.42,BRL,1643.42
1928,2024-05-11,Bruno Jesus,Moda,3101.10,USD,15978.73
1929,2023-07-25,Eduarda Klein,Moda,183.90,BRL,183.90
1930,2024-03-18,Tiago Lopes,Eletrônicos,3302.28,BRL,3302.28
1931,2024-02-06,João Santos,Eletrônicos,2599.28,BRL,2599.28
1932,2024-03-13,Paulo Ferreira,Esporte,3893.95,BRL,3893.95
1933,2024-09-12,Paulo Barbosa,Casa,1219.68,BRL,1219.68
1934,2023-03-31,Mariana Ribeiro,Esporte,2608.80,BRL,2608.80
1935,2023-01-20,Vitória Martins,Livros,1162.84,BRL,1162.84
1936,2023-05-05,Gabriela Jesus,Esporte,1033.10,BRL,1033.10
1937,2023-06-11,Ana Carvalho,Eletrônicos,3142.71,USD,15216.06
1938,2024-11-26,Ana Teixeira,Eletrônicos,2981.49,USD,17269.68
1939,2024-05-12,Mariana Teixeira,Eletrônicos,3200.82,BRL,3200.82
1940,2023-11-13,Isabela Gomes,Esporte,382.03,BRL,382.03
1941,2023-05-17,Sofia Ferreira,Casa,3599.84,BRL,3599.84
1942,2023-06-21,Ana Almeida,Esporte,398.71,BRL,398.71
1943,2023-06-17,Diego Duarte,Esporte,4527.76,BRL,4527.76
1946,2023-10-15,Bruno Lopes,Não informado,2646.96,BRL,2646.96
1948,2023-01-08,Felipe Pereira,Esporte,2750.93,BRL,2750.93
1949,2023-01-29,Gabriela Nogueira,Eletrônicos,910.01,BRL,910.01
1950,2023-04-01,Mariana Jesus,Livros,4760.64,BRL,4760.64
1951,2023-09-10,Rafael Duarte,Eletrônicos,2045.77,BRL,2045.77
1952,2023-01-30,Bruno Teixeira,Eletrônicos,4498.58,USD,23398.91
1954,2024-05-29,Olívia Ferreira,Moda,3141.87,BRL,3141.87
1955,2024-06-25,Mariana Klein,Casa,1608.71,BRL,1608.71
1956,2024-02-19,Eduarda Queiroz,Moda,4695.66,BRL,4695.66
1957,2024-01-19,Gabriela Jesus,Casa,4345.45,USD,21373.96
1958,2024-10-30,Gabriela Jesus,Moda,2887.18,BRL,2887.18
1959,2024-10-02,Mariana Henriques,Casa,2050.73,BRL,2050.73
1960,2024-03-28,Olívia Gomes,Esporte,3232.15,BRL,3232.15
1961,2024-06-25,Isabela Queiroz,Moda,4789.18,USD,25692.51
1962,2023-11-04,Henrique Queiroz,Livros,4938.19,BRL,4938.19
1963,2024-09-01,Henrique Pereira,Esporte,2603.42,BRL,2603.42
1965,2024-09-27,Rafael Henriques,Eletrônicos,417.97,BRL,417.97
1966,2024-10-13,Olívia Ribeiro,Moda,1405.41,BRL,1405.41
1967,2023-03-11,Lucas Teixeira,Esporte,3548.53,BRL,3548.53
1968,2024-09-15,Tiago Henriques,Não informado,2356.24,BRL,2356.24
1969,2024-10-02,Lucas Teixeira,Casa,3863.17,BRL,3863.17
1970,2024-07-18,Vitória Nogueira,Eletrônicos,3388.33,BRL,3388.33
1971,2023-06-19,Mariana Klein,Casa,670.45,BRL,670.45
1972,2023-06-11,Henrique Queiroz,Esporte,2097.96,BRL,2097.96
1973,2023-12-28,Eduarda Lopes,Moda,4149.81,BRL,4149.81
1974,2024-05-06,Felipe Vasconcelos,Livros,1998.64,BRL,1998.64
1975,2023-02-08,Bruno Santos,Eletrônicos,1428.33,BRL,1428.33
1977,2023-03-12,Paulo Ribeiro,Livros,4982.07,BRL,4982.07
1978,2024-01-29,Henrique Gomes,Moda,3256.84,USD,16019.42
1979,2024-04-27,Sofia Barbosa,Eletrônicos,4881.70,BRL,4881.70
1980,2023-11-15,João Lopes,Eletrônicos,3484.41,BRL,3484.41
1981,2023-08-29,Sofia Vasconcelos,Moda,429.41,BRL,429.41
1983,2024-03-06,Sofia Henriques,Casa,4458.66,BRL,4458.66
1984,2023-02-04,Lucas Ribeiro,Livros,919.81,BRL,919.81
1985,2023-11-04,Lucas Carvalho,Casa,2927.58,BRL,2927.58
1987,2024-05-14,Lucas Barbosa,Casa,3087.35,BRL,3087.35
1988,2023-02-28,João Carvalho,Eletrônicos,4255.20,BRL,4255.20
1989,2024-12-02,Mariana Jesus,Casa,912.07,BRL,912.07
1990,2023-12-13,Lucas Barbosa,Livros,3717.96,BRL,3717.96
1991,2023-02-14,Nuno Henriques,Livros,1581.26,BRL,1581.26
1992,2023-03-18,Lucas Nogueira,Eletrônicos,3550.20,USD,18548.37
1993,2023-11-08,Tiago Ribeiro,Livros,1137.54,BRL,1137.54
1994,2024-07-30,Nuno Jesus,Eletrônicos,2939.69,BRL,2939.69
1996,2023-12-28,Lucas Nogueira,Casa,29.20,BRL,29.20
1997,2023-06-28,João Nogueira,Casa,2077.05,BRL,2077.05
1998,2024-11-19,Tiago Lopes,Livros,1015.08,BRL,1015.08
1999,2023-08-03,Nuno Nogueira,Livros,892.17,BRL,892.17
2000,2024-12-01,Bruno Ferreira,Esporte,1108.87,BRL,1108.87
2001,2024-04-03,Karina Oliveira,Eletrônicos,4144.25,BRL,4144.25
2002,2023-06-05,Vitória Klein,Esporte,4780.92,BRL,4780.92
2003,2023-10-02,Henrique Nogueira,Livros,705.35,BRL,705.35
2004,2024-12-26,Ana Esteves,Esporte,3360.39,BRL,3360.39
2005,2023-09-01,Sofia Oliveira,Casa,3540.29,BRL,3540.29
2006,2024-12-14,Lucas Teixeira,Livros,1437.83,BRL,1437.83
2007,2023-02-12,Olívia Esteves,Não informado,4516.94,BRL,4516.94
2008,2024-08-14,Mariana Queiroz,Moda,2229.62,BRL,2229.62
2009,2024-10-06,Lucas Nogueira,Casa,984.78,BRL,984.78
2011,2023-06-14,Diego Esteves,Moda,1374.82,USD,6656.47
2012,2024-01-31,Karina Vasconcelos,Eletrônicos,4830.59,BRL,4830.59
2013,2023-11-13,João Henriques,Esporte,3029.18,USD,14914.17
2014,2023-01-14,Eduarda Santos,Moda,4515.98,USD,23489.42
2015,2023-03-06,Karina Teixeira,Esporte,1156.48,BRL,1156.48
2016,2024-10-09,Felipe Ribeiro,Casa,3909.07,BRL,3909.07
2017,2024-12-17,Ana Ribeiro,Moda,3328.56,BRL,3328.56
2018,2023-01-05,Lucas Klein,Esporte,544.89,BRL,544.89
2019,2024-12-22,Sofia Santos,Eletrônicos,4850.24,USD,29338.62
2020,2023-08-03,Mariana Pereira,Livros,2370.78,BRL,2370.78
2021,2023-09-22,Diego Klein,Livros,1515.86,BRL,1515.86
2022,2024-09-10,Bruno Duarte,Casa,578.64,USD,3170.02
2023,2024-05-21,Lucas Barbosa,Esporte,1063.11,BRL,1063.11
2024,2024-10-02,Lucas Nogueira,Moda,1235.85,BRL,1235.85
2025,2023-12-12,Rafael Esteves,Esporte,847.37,BRL,847.37
2026,2023-06-14,Rafael Nogueira,Livros,4030.23,BRL,4030.23
2027,2024-03-30,Felipe Oliveira,Esporte,3060.69,USD,15276.82
2028,2024-06-06,Ana Nogueira,Moda,4558.03,BRL,4558.03
2032,2024-04-23,Gabriela Nogueira,Livros,228.43,BRL,228.43
2033,2023-11-16,Rafael Klein,Livros,4992.73,BRL,4992.73
2034,2024-01-20,Eduarda Ribeiro,Casa,3184.92,USD,15665.67
2036,2024-03-28,Karina Gomes,Esporte,4508.68,BRL,4508.68
2037,2023-08-15,Eduarda Carvalho,Eletrônicos,4485.70,BRL,4485.70
2038,2023-01-16,Felipe Vasconcelos,Eletrônicos,3749.39,BRL,3749.39
2039,2023-03-24,Tiago Lopes,Eletrônicos,905.05,BRL,905.05
2040,2024-08-23,Lucas Esteves,Livros,4079.59,USD,22636.83
2041,2023-10-13,Vitória Carvalho,Esporte,3756.22,BRL,3756.22
2042,2024-06-01,João Barbosa,Moda,2988.06,BRL,2988.06
2043,2024-10-17,Diego Klein,Moda,1609.84,USD,9017.52
2044,2023-01-29,Diego Santos,Moda,278.74,USD,1449.84
2045,2023-01-11,Isabela Martins,Esporte,1660.78,BRL,1660.78
2047,2023-05-16,Tiago Klein,Não informado,1837.35,BRL,1837.35
2048,2024-03-16,João Santos,Moda,2359.48,BRL,2359.48
2049,2024-09-16,Rafael Henriques,Moda,3706.91,BRL,3706.91
2050,2023-08-31,Ana Carvalho,Esporte,2286.87,BRL,2286.87
2051,2024-09-22,Nuno Pereira,Esporte,4302.86,BRL,4302.86
2052,2023-12-18,Mariana Santos,Esporte,1480.46,BRL,1480.46
2053,2024-12-31,Diego Ribeiro,Esporte,3599.42,USD,21772.53
2054,2023-02-02,Karina Pereira,Livros,1937.03,BRL,1937.03
2055,2024-07-29,Sofia Ribeiro,Moda,3197.44,BRL,3197.44
2056,2023-03-05,Isabela Gomes,Livros,4854.32,BRL,4854.32
2058,2024-03-31,Vitória Queiroz,Livros,2525.89,BRL,2525.89
2059,2024-08-12,Vitória Esteves,Casa,990.36,BRL,990.36
2060,2024-07-27,Henrique Queiroz,Eletrônicos,3728.61,BRL,3728.61
2062,2024-05-21,Eduarda Queiroz,Eletrônicos,2886.13,BRL,2886.13
2063,2023-06-11,Vitória Almeida,Moda,3601.31,BRL,3601.31
2064,2023-03-15,Henrique Teixeira,Esporte,647.82,BRL,647.82
2065,2024-03-22,Mariana Duarte,Casa,1301.35,USD,6495.43
2066,2024-03-18,Nuno Nogueira,Casa,909.96,BRL,909.96
2067,2024-05-27,Carla Pereira,Eletrônicos,4834.77,BRL,4834.77
2068,2024-10-31,João Martins,Casa,75.34,USD,422.02
2069,2023-10-01,Eduarda Gomes,Esporte,2954.22,BRL,2954.22
2070,2024-01-28,Karina Martins,Eletrônicos,3780.56,BRL,3780.56
2071,2023-06-26,Gabriela Jesus,Casa,3351.11,BRL,3351.11
2072,2023-06-02,Nuno Lopes,Moda,214.71,BRL,214.71
2073,2023-10-07,Sofia Vasconcelos,Casa,4324.49,BRL,4324.49
2075,2023-10-17,Ana Lopes,Esporte,260.02,BRL,260.02
2076,2024-08-27,Felipe Duarte,Eletrônicos,4449.85,BRL,4449.85
2077,2024-12-23,Lucas Teixeira,Moda,4046.63,BRL,4046.63
2079,2024-06-08,Gabriela Almeida,Esporte,4636.11,BRL,4636.11
2080,2024-07-31,Gabriela Esteves,Moda,4894.37,BRL,4894.37
2081,2024-01-07,Karina Santos,Esporte,1016.11,BRL,1016.11
2083,2023-05-26,Nuno Ferreira,Livros,1715.07,USD,8520.98
2085,2023-01-19,Mariana Teixeira,Livros,4969.03,BRL,4969.03
2086,2024-06-25,Nuno Pereira,Eletrônicos,3727.78,BRL,3727.78
2087,2023-09-10,Sofia Ferreira,Eletrônicos,3932.72,BRL,3932.72
2088,2024-09-22,Isabela Esteves,Livros,1275.90,BRL,1275.90
2089,2023-10-16,Nuno Barbosa,Livros,3833.20,BRL,3833.20
2090,2023-12-06,Tiago Santos,Esporte,298.62,BRL,298.62
2091,2023-02-25,Karina Klein,Livros,4751.32,BRL,4751.32
2092,2024-03-20,Nuno Carvalho,Esporte,1653.19,BRL,1653.19
2093,2024-10-07,Vitória Jesus,Livros,999.30,BRL,999.30
2094,2024-04-20,Paulo Santos,Moda,2759.11,USD,14178.79
2095,2023-11-24,Paulo Lopes,Eletrônicos,508.62,BRL,508.62
2096,2024-05-10,Isabela Ferreira,Livros,4879.28,BRL,4879.28
2097,2023-12-20,Diego Teixeira,Casa,1043.96,BRL,1043.96
2098,2023-05-14,Karina Santos,Casa,3241.66,BRL,3241.66
2100,2023-05-03,Felipe Klein,Casa,3916.71,BRL,3916.71
2101,2024-01-07,Olívia Nogueira,Casa,486.03,BRL,486.03
2102,2024-03-01,Carla Ferreira,Eletrônicos,1197.63,BRL,1197.63
2103,2023-02-09,Carla Vasconcelos,Livros,326.93,BRL,326.93
2104,2024-12-30,Bruno Klein,Esporte,4319.62,BRL,4319.62
2105,2023-06-13,Felipe Vasconcelos,Esporte,1686.10,BRL,1686.10
2106,2024-09-07,Karina Klein,Moda,3290.46,USD,18026.46
2107,2023-01-21,Henrique Oliveira,Esporte,694.11,USD,3610.34
2108,2023-03-29,Lucas Lopes,Moda,2742.45,USD,14328.20
2109,2024-12-31,Henrique Henriques,Moda,537.08,BRL,537.08
2110,2023-11-14,Paulo Jesus,Casa,2608.64,USD,12843.64
2111,2023-11-20,João Martins,Casa,72.37,BRL,72.37
2112,2024-05-26,Tiago Gomes,Esporte,3932.51,BRL,3932.51
2113,2023-08-23,Paulo Teixeira,Moda,589.72,USD,2891.87
2114,2023-11-17,Felipe Duarte,Eletrônicos,669.99,BRL,669.99
2115,2024-05-13,Nuno Nogueira,Não informado,1598.69,BRL,1598.69
2116,2023-07-29,Rafael Ribeiro,Livros,3405.54,BRL,3405.54
2117,2024-09-07,Carla Oliveira,Esporte,2393.59,BRL,2393.59
2118,2023-03-16,Vitória Carvalho,Esporte,2970.65,BRL,2970.65
2119,2023-01-13,Lucas Duarte,Livros,3651.44,USD,18992.60
2120,2023-05-18,Henrique Henriques,Eletrônicos,1026.57,BRL,1026.57
2121,2023-01-21,Felipe Ribeiro,Eletrônicos,2808.89,BRL,2808.89
2123,2023-11-30,Ana Barbosa,Casa,719.44,BRL,719.44
2124,2024-03-28,Felipe Esteves,Moda,1202.94,BRL,1202.94
2125,2024-03-28,Karina Santos,Esporte,190.68,BRL,190.68
2126,2024-02-06,Paulo Esteves,Moda,2277.62,USD,11302.46
2127,2024-07-01,Mariana Santos,Livros,4327.08,BRL,4327.08
2128,2024-08-10,Carla Henriques,Livros,4146.96,BRL,4146.96
2129,2024-06-12,Nuno Pereira,Esporte,4671.91,BRL,4671.91
2130,2023-10-25,Ana Lopes,Livros,79.34,BRL,79.34
2131,2024-07-07,Karina Ribeiro,Moda,3924.44,BRL,3924.44
2132,2023-11-07,Diego Nogueira,Esporte,590.41,BRL,590.41
2133,2024-11-01,Bruno Barbosa,Casa,2776.98,BRL,2776.98
2134,2023-09-05,Lucas Ribeiro,Moda,2028.72,BRL,2028.72
2135,2023-08-15,Carla Klein,Moda,3044.55,BRL,3044.55
2136,2024-07-17,Sofia Oliveira,Moda,2884.64,USD,15955.52
2137,2023-04-29,Nuno Santos,Eletrônicos,1484.04,BRL,1484.04
2138,2023-06-07,Henrique Duarte,Casa,2512.33,BRL,2512.33
2139,2024-08-21,Paulo Jesus,Esporte,2267.23,BRL,2267.23
2140,2024-01-27,Carla Jesus,Casa,4242.99,BRL,4242.99
2141,2024-02-29,João Martins,Esporte,3656.11,BRL,3656.11
2142,2024-03-30,Mariana Lopes,Casa,32.00,BRL,32.00
2143,2024-03-21,Gabriela Martins,Moda,1003.06,USD,5006.57
2144,2023-01-10,Lucas Jesus,Casa,1851.17,BRL,1851.17
2145,2023-03-15,Gabriela Gomes,Moda,544.30,BRL,544.30
2146,2024-03-15,Nuno Vasconcelos,Esporte,4224.87,BRL,4224.87
2147,2023-10-02,Gabriela Carvalho,Livros,4333.46,USD,22029.58
2149,2023-07-13,Karina Duarte,Eletrônicos,804.21,BRL,804.21
2150,2024-10-21,Gabriela Carvalho,Casa,2429.90,BRL,2429.90
2152,2024-09-11,Karina Duarte,Esporte,2142.30,BRL,2142.30
2156,2023-07-01,Bruno Queiroz,Não informado,1436.68,BRL,1436.68
2157,2023-06-25,Felipe Pereira,Eletrônicos,3926.85,USD,19012.63
2158,2024-11-17,Henrique Santos,Casa,3210.93,BRL,3210.93
2159,2024-08-10,Isabela Oliveira,Livros,4213.65,BRL,4213.65
2160,2024-05-26,Bruno Vasconcelos,Moda,3971.31,BRL,3971.31
2164,2023-06-11,Henrique Martins,Eletrônicos,1333.05,BRL,1333.05
2165,2023-04-11,Nuno Lopes,Eletrônicos,2239.34,BRL,2239.34
2166,2024-11-29,Vitória Queiroz,Casa,4564.25,BRL,4564.25
2167,2023-04-12,Diego Lopes,Eletrônicos,802.68,BRL,802.68
2168,2023-07-28,Paulo Jesus,Eletrônicos,4524.47,BRL,4524.47
2169,2024-05-19,Carla Pereira,Não informado,202.99,BRL,202.99
2170,2024-04-10,Henrique Lopes,Livros,172.52,BRL,172.52
2171,2023-02-28,Olívia Santos,Moda,1414.84,BRL,1414.84
2173,2024-09-03,Diego Lopes,Moda,4229.74,USD,23172.21
2175,2024-03-11,Henrique Duarte,Eletrônicos,246.51,BRL,246.51
2176,2024-06-23,Ana Jesus,Casa,2451.96,BRL,2451.96
2177,2024-03-18,Paulo Barbosa,Livros,1826.38,BRL,1826.38
2178,2023-01-19,Diego Ribeiro,Livros,108.77,BRL,108.77
2180,2023-10-03,Mariana Ferreira,Esporte,4884.85,USD,24832.62
2181,2024-08-19,Eduarda Santos,Moda,2501.33,BRL,2501.33
2182,2023-06-29,Diego Jesus,Casa,959.10,BRL,959.10
2184,2023-12-04,Eduarda Lopes,Eletrônicos,4244.10,BRL,4244.10
