order_id,order_date,customer,category,amount
1583,2024-07-11,Carla Oliveira,Moda,"R$ 1.062,23"
  1584,2023-03-24 10:30:00,Diego Vasconcelos,Esporte,$ 4387.14
1585,25/06/2024,Gabriela Jesus,Casa e Decoração,"R$ 591,14  "
1586,2024-03-08,  Nuno Vasconcelos,Esporte,$ 1047.29
1587,2023-02-01,João Klein,Casa,"  R$ 492,83"
1588,2023-01-07,Ana Vasconcelos,Livros,"3.658,67"
1589,2024-07-19,Karina Ribeiro,Moda,"1.190,05"
1590,2024-11-23,Lucas Barbosa,Eletrônico,"1.609,93"
1591,2024-03-31,Tiago Almeida,Eletrônico,"R$ 3.990,89"
1592,2023-05-15,Henrique Martins,Casa,"1.834,61"
1593,2023-13-01,Gabriela Pereira,ESPORTE  ,"R$  2.069,68"
1594,27/06/2024,Bruno Duarte,MODA,"R$  2.983,03"
1595,2024-06-12,Henrique Almeida,livros,"3.657,25"
1596,Dec 03 2023,Bruno Henriques,Livros,"R$ 4.414,03"
1597,2023-09-22,Tiago Pereira,moda,"R$ 2.491,73"
1598,2024-12-01,Isabela Klein,Eletrônicos,"R$ 3.723,44"
1599,2023-13-22,Ana Jesus,Esporte,"2.587,74"
1600,2024-01-08 10:30:00,Karina Pereira,Moda,"4.930,40"
1601,11/12/2024,Olívia  Duarte,Livros,"3.435,97"
1602,2024-12-29,João Almeida,Moda,"R$ 4.769,64"
1603,07/02/2024,Felipe Pereira,Casa,"1.326,82  "
1604  ,2023-02-04  ,Lucas Lopes  ,Livros,"0,00"
1605,2023-10-08,Mariana Duarte,Eletrônicos,"484,17"
1606  ,2023-06-07,Eduarda Santos,Eletrônicos,"R$ 3.480,25"
1607,2023-08-06 10:30:00,Nuno Almeida,Livros,"R$ 4.615,27"
1608,25/02/2024,Rafael Ferreira,Moda,"R$ 4.100,86"
1609,  2024-01-19,Ana  Nogueira,ESPORTE,"R$ 4.589,15"
1610,2024-09-05,Felipe  Duarte,Eletrônicos,"R$ 3.436,85"
1611,26/04/2023,"",Eletrônicos,"R$ 229,64"
1612,  2024-04-09,Karina Klein,Casa,"3.949,83"
1613,23/03/2023,Felipe Oliveira,Esportes,"1.840,63"
1614,2024-03-12,Isabela Pereira,Casa,$ 2315.42
1615,16/12/2024,Nuno Lopes,Livros,"728,32"
1616,20/05/2023,Eduarda Nogueira,Eletrônicos,"R$ 2.198,49  "
1617  ,2024-06-11,"",Livros,"R$ 2.893,98"
1618,26/09/2023,Lucas Henriques  ,Casa  e Decoração,  USD 3026.93
1619,02/12/2024,Diego Martins,Livros,"R$ 2.366,53"
1620  ,  2023-06-05,João Oliveira,Eletrônicos,  USD 4145.97
1621,2023-12-23,Tiago Queiroz,Moda,USD 79.43
1622,2024-12-10,Karina Henriques,Livros,"R$ 3.745,09"
1623,  19/06/2023,Carla Nogueira,Casa,"4.706,02"
1624,Mar 09 2024,Mariana Teixeira,Esporte  ,"4.503,63"
1625,17/06/2024,Mariana Ribeiro,casa_decoracao,-
1626,2023-09-19,  Ana Teixeira,  Esporte,"R$ 1.232,24"
1627  ,14/03/2023,Isabela Oliveira,Esporte,"2.989,71"
1628,2024-12-12,Isabela Santos,"","755,79"
1629,2019-06-19,Felipe Teixeira,Livros,USD 3055.94
1630,2024-01-31,"",Moda,"R$ 2.746,67"
1631,2023-12-11,Isabela Martins,Esporte,"R$ 4.713,89"
1632,2023-10-28,Rafael Jesus,Casa,USD 4591.05
1633,2019-06-18,Nuno Ferreira  ,Casa,"R$ 1.059,51"
1634,2023-09-06,Lucas Oliveira  ,Eletrônicos  ,"R$ 697,57"
1635,2023-11-20,Diego Nogueira,misc,"R$ 1.511,19"
1636,Mar 11 2023,Felipe Klein,Casa,"543,40"
1637,18/02/2023,Nuno Carvalho,Casa,"R$  2.018,21"
1638,30/06/2023,Carla Ferreira,Esporte,"R$ 4.557,51"
1639,2023-06-10,Sofia Klein,Eletrônicos,"0,00"
1640,2023-06-21,Felipe Almeida,Livros,"R$ 651,13"
1641,  2024-04-27,Olívia Nogueira,vestuario,"1.357,47"
1642,2024-10-13  ,Paulo Henriques,livraria,"R$ 4.198,45"
1643,2023-05-09,Henrique Esteves,Casa,"132,65"
1644,2024-12-18,Tiago Pereira,Livros,USD 2393.32
1645,2024-06-24,Karina Nogueira,Casa,"4.490,02"
1646,18/10/2023,Karina Martins,livraria,"1.210,66"
1647,2024-02-27,Sofia Vasconcelos,eletronicos,"R$ 2.887,47"
1648,2024-03-10,Bruno Lopes,Esporte,"R$ 104,09"
1649,2024-11-02,Felipe Ribeiro,Eletrônicos,"2.168,35"
  1650,2024-08-06,Lucas Almeida,Casa,"687,12"
1651,2024-10-01,Felipe  Lopes,casa,"3.871,93"
1652,05/04/2023,Lucas Queiroz,Casa,"3.950,86"
1653,25/05/2023,Bruno Gomes,Casa,"R$ 475,80"
1654,28/08/2023,Ana Teixeira,Moda,"  213,02"
  1655,14/09/2024,Carla Esteves,Moda,"449,81"
1656,2024-01-11,Gabriela Gomes,Esporte,"R$ 2.742,79"
1657,13/12/2024,Rafael Carvalho,Eletrônico,USD 2637.13
1658,2023-07-12,  Tiago Duarte,esporte,"1.617,86"
1659,2023-02-25,Carla Queiroz,Moda,USD  593.25
1660,2023-09-12,Isabela Teixeira,Eletrônicos,"R$ 2.383,72"
1661,2023-08-20,Mariana Gomes,Eletrônicos,"R$ 2.528,51"
1662,01/02/2023,Tiago Vasconcelos,vestuario,USD 1739.53
1663  ,11/09/2023,Olívia  Barbosa,"","R$ 2.623,55  "
1664,2023-11-02,Ana Nogueira,Esporte,"2.717,13"
0,2023-05-26,Karina Santos,Moda,"R$ 1.385,90"
1666,2023-11-15 10:30:00,Felipe Henriques,Esporte,"993,08"
1667,  2024-01-08,Nuno Oliveira,Casa  ,"R$ 1.343,09"
1668,2024-02-14,Isabela Martins,Eletrônicos,"R$ 1.279,92"
1669,2024-07-05  ,Diego Klein,Eletrônicos,$ 2591.09
1670  ,Jun 29 2023,Rafael Henriques,Casa,"R$ 4.957,51"
1671,2023-12-13,Lucas Oliveira,eletronicos,USD 4776.34
1672,2023-10-01,Diego Pereira,Moda,"3.296,75"
1673,2024-09-11,Nuno Martins  ,diversos,"R$ 3.471,28"
1674,2024-04-30,Bruno Almeida,Moda,"R$ 3.309,92"
1675,  2024-08-12,Eduarda  Carvalho,Livros,"R$ 2.186,42"
1676,2024-04-02,João Pereira,Casa,"R$ 1.578,58"
1677,04/04/2023,Bruno Barbosa,Eletrônicos,USD 3421.06
1678,Aug 02 2024,João Carvalho,casa_decoracao,"R$ 4.005,25"
1679,2024-11-21,Paulo Martins,Livros,"R$ 260,28"
1680,2024-07-27,Carla Ribeiro,Livros  ,"R$ 2.980,06  "
1681,2024-01-26,Carla Duarte,ESPORTE,"878,60"
1682,Dec 11 2023,Felipe Henriques,Livros,"R$ 3.644,73"
1683,2023-03-30,Sofia  Almeida,Moda,"2.935,44"
  1684,2023-08-09,Lucas Pereira,Casa,"4.874,98"
1685,22/01/2023,Henrique Queiroz,Eletrônicos,"4.595,94"
1686,05/02/2023,Rafael Henriques,Casa,"R$ 2.468,16"
1687,20/11/2024,Karina Nogueira,Moda,"467,08"
1688,18/07/2023,Eduarda Esteves,Livros,"R$ 1.144,02"
1689,2023-08-17 10:30:00,Vitória Barbosa,Livros,"R$ 215,19"
1690,2023-05-06,Sofia Gomes,Esporte,n/a
1691,2024-05-19,Gabriela Jesus,Esporte,USD 4732.46
1692,2024-08-16,Bruno Henriques,Livros,"284,82"
1693,2023-07-15,Gabriela Duarte,Esporte,"1.847,90"
1694,2024-03-26,Rafael Martins,Eletrônicos,"2.710,38"
1695,09/04/2023,Sofia Henriques,Moda,-
1696,2024-01-07,Isabela Esteves,ESPORTE,n/a
1697,2024-12-11,Henrique Ferreira,Esporte,"4.819,51  "
1698,Oct 26 2024,Bruno Nogueira,Moda,"4.355,86"
1699,Jan 01 2023,Karina Ferreira,Livros,"R$ 2.837,97"
1700,2023-12-11,João Almeida,Esporte,"1.823,80"
1701,04/04/2023,"",Livros,"3.420,11"
1702,2023-07-29,Rafael Pereira,Moda,"R$ 45,24"
1703,2024-03-28,Eduarda Oliveira,Livros,"3.459,71"
1704,2024-09-23,Vitória Gomes,livraria,"R$ 4.747,99"
1705,19/09/2023,Gabriela Henriques,Esporte,"R$ 4.723,95"
1706,2024-03-29,João Pereira,Esporte,"R$ 4.882,81"
1707,2023-06-11,Bruno Esteves,Esporte,"R$ 1.961,42"
1708,2024-02-20  ,Felipe Duarte,Eletrônicos,"R$ 2.531,38"
1709,Aug 24 2024,Gabriela Queiroz  ,  LIVRO,"3.291,53"
1710,2023-11-17,Sofia Oliveira,Eletrônicos,$ 3942.58
1711,15/02/2024,"",Esporte,"  148,92"
1712,Dec 29 2023,Diego Santos  ,Casa,"4.045,10"
1713,2023-05-04,Tiago Henriques,Esporte,"R$ 3.978,05"
  1714,25/07/2024,Lucas Almeida,Eletrônicos,"1.115,32  "
1715,  2023-08-07,Carla Queiroz,Esporte,"R$ 1.289,01"
1716,  02/03/2023,Tiago Martins,Livros,$ 606.83
1717,24/08/2023,Vitória Vasconcelos,Modas,"R$ 2.549,13  "
1718,2024-03-16,Rafael Vasconcelos,Eletrônicos,"3.172,99"
1719,2023-02-20,Nuno Almeida,Livros,"4.451,08"
1720,26/05/2024,Isabela  Barbosa,Esporte,"1.332,45"
1721,Feb 05 2023,Eduarda Pereira,Livros,"3.194,96"
1722,2024-09-25,João Vasconcelos,Livros,"3.378,22"
1723,2023-10-20,Rafael Nogueira,Casa,"R$ 2.919,98"
1724,2024-02-04,Sofia Nogueira,Moda,"4.706,37"
  1725,2023-06-11,Paulo Klein,diversos,"R$ 2.495,71"
1726,04/02/2023,"",Esporte,"R$ 331,19"
1727,Aug 22 2023,Carla Gomes,Esportes,""
1728,2024-12-29,  Vitória Carvalho,Esportes,"562,64"
  1729,2023-09-29,Gabriela Pereira,Livros,"1.532,24"
1730,2024-11-28,Rafael Carvalho,Eletrônicos,"R$ 769,77"
1731,2023-12-07,Paulo Pereira,Casa,"1.516,16"
1732,2023-07-10,Karina Gomes,Eletrônicos,"3.790,21"
1733,2024-04-28,Isabela Pereira,Livros,USD  659.73
1734,17/11/2023,Gabriela Nogueira,Esportes,"R$ 1.992,28  "
1735,05/05/2023,"",Casa,"R$ 4.338,10"
1736,2024-09-19,  Diego Duarte,casa,"R$ 4.664,59"
1737,2023-10-29  ,Vitória Queiroz,Esporte,"3.141,29"
1738,  2024-01-11,Eduarda Queiroz,Moda,"655,05"
1739,2024-07-24,Olívia Almeida,Moda,"4.393,43"
1740,2024-04-15,"",Livros,"82,25"
1741,2023-07-05,Sofia Esteves,Moda,"R$ 2.694,60"
1742,2023-01-12,Lucas Teixeira,Livros,  USD 2022.97
1743,Jul 30 2023,Rafael Jesus  ,ESPORTE,"R$ 3.994,90"
1744,2024-12-25,"",Moda,"492,16"
1745,27/12/2024,Isabela Ferreira,Moda,"1.058,41"
1746,2024-05-02,Tiago Gomes,Esporte,"R$ 464,53"
  1747,  01/11/2023,Paulo Esteves,Esporte,"R$ 2.041,63"
ORD-1023,2023-07-23,Isabela Queiroz,eletronicos,"R$ 2.631,81"
1749,2024-10-05,Vitória Teixeira,Casa,"R$ 4.611,31"
1750,2024-02-08,Felipe Gomes,Livros,$ 2553.85
1751,23/10/2024,Olívia Vasconcelos,Livros,"1.554,73"
1752,2024-08-23,Karina Oliveira,Esporte,"332,77"
1753,2024-08-28,Gabriela Gomes,LIVRO,"R$ 768,66"
1754,09/12/2023,Mariana Nogueira,Esporte,"1.756,96"
1755,13/05/2023,Lucas Henriques,Moda,""
1756,2024-09-30,Ana Henriques,casa,"R$ 56,20"
1757,2024-02-21,  João Ribeiro,outros,$ 1122.33
1758,2023-13-21,Karina Duarte,misc,"2.591,73"
1759,30/09/2023,Mariana Oliveira,MODA,"3.922,47"
1760,2023-04-01,Paulo Oliveira,misc,"R$ 1.652,54"
1761,2023-08-30,Ana Oliveira,Casa e Decoração,"1.362,22"
1762,03/12/2024,Bruno Ferreira,Eletrônicos,"R$ 2.174,42"
1763,2023-09-02,Mariana  Duarte,esporte,"2.998,51"
1764,  2024-05-27,Karina Ribeiro,Eletrônicos,$ 4016.35
1765,2024-07-04,João Pereira,Casa,USD 1286.11
1766,Sep 26 2023,Paulo Ferreira,esporte,"R$ 4.098,62"
1767,  30/11/2023,Rafael Jesus,Casa,"4.506,07"
1768,17/12/2023,Vitória Vasconcelos,Eletrônicos,"3.251,20"
1769,19/06/2023,Lucas Nogueira,  Eletrônicos,-
1770,2023-05-01,Vitória  Martins,Esporte,$ 657.34
1771,Nov 05 2023,Diego Barbosa,Eletrônicos,"R$ 3.549,17"
1772,2023-06-03,Karina Lopes,Eletrônicos,USD 743.56
1773,2024-05-31 10:30:00,Lucas Martins,Livros,"414,57"
1774,03/12/2023,Isabela Ribeiro,Eletrônicos,"3.815,01"
1775,2023-09-19,João Barbosa,Casa e Decoração,"3.922,79"
1776,2024-12-29,Eduarda Pereira,Casa,"  R$ 2.492,78"
1777,2023-10-23,Henrique Queiroz,Esportes,"R$ 1.667,65"
1778,Apr 19 2023,Eduarda Gomes,Casa,"R$ 786,87"
1779,22/01/2023,Diego  Esteves,Moda,"R$  1.002,50"
1780,2023-10-17,Karina Santos,Casa,"4.156,43"
1781,2024-11-04  ,Nuno Oliveira,  Esporte,"  1.521,21"
1782,2024-04-27,Felipe Carvalho,Esporte,"R$ 1.930,46"
1783,2024-06-14 10:30:00,Sofia Martins,Eletrônicos  ,n/a
1784,2023-10-19,Vitória Gomes,Moda,"R$ 2.508,33"
1785,2023-03-06 10:30:00,Vitória Gomes,Casa,USD 3783.71
1786,2023-11-03,Carla Ferreira,Livros,$ 4083.70
1787,2024-03-20,Olívia Vasconcelos,Casa,"2.228,76"
1788,  2024-01-29 10:30:00,Gabriela Teixeira,Casa e Decoração,"R$ 1.568,16"
1789,2024-08-01,Isabela Teixeira,Livros,USD 4488.02
1790,23/10/2024,Mariana Santos,Moda,"2.439,60"
1791,17/06/2024,Paulo Ribeiro,Casa,"4.003,59"
1792,16/04/2024,Sofia Almeida,outros,"R$ 675,97"
  1793,2023-08-18,Bruno Martins,Casa,"R$ 4.001,37"
  1794,2023-02-21,Carla Teixeira,Esporte,$ 1714.44
1795,2023-13-10,Tiago Ribeiro,Livros,"R$ 946,84"
1796,2024-06-01,Carla Queiroz,outros,"R$ 2.652,57"
1797,22/01/2023,Eduarda Queiroz,"","2.157,00"
1798,2023-01-07,Paulo Martins,Eletrônicos,""
1799,2023-07-25,Diego Klein,Moda,"R$ 431,59"
1800,2023-07-26,  Nuno Martins,Eletrônicos,"R$ 1.671,75"
1801,2023-11-18,Ana Martins,Livros,"0,00"
1802,2024-12-05,Felipe Henriques,Moda,"1.171,80"
1803,2024-04-29,Olívia Teixeira,Moda,"R$ 756,34"
1804,2023-01-26,Bruno Klein,Eletrônicos,"R$ 3.898,91"
1805,2023-09-01,"",Casa,"283,47"
1806,Feb 03 2023,Eduarda Duarte,Eletrônicos,"R$ 574,17"
1807,2024-10-04,Paulo Carvalho,Esporte,"R$ 3.032,90"
1808,28/02/2023,Lucas Teixeira,Livros,"R$ 3.258,61"
1809,2023-11-04,Lucas Klein,Casa,"1.028,82"
ORD-1023,2023-01-13,Karina Oliveira,Moda,"2.064,67"
1811,2024-06-08  ,Ana Duarte,"","1.116,70"
1812,2023-02-20,Eduarda Queiroz,Moda,"3.347,57"
1813,2024-01-30,Diego Duarte,Livros,"R$ 2.017,68"
1814,2023-04-25,Felipe Esteves,diversos,"1.215,67"
1815,27/12/2023,Paulo Martins,Livros,"R$ 2.091,53"
1816,2023-10-16 10:30:00,Vitória Henriques,Esporte,"R$ 3.279,25"
  1817,2023-02-06,Vitória Gomes,Livros,"760,31"
1818,2024-10-04,Sofia Queiroz,Eletrônicos,USD 3992.44
1819,2024-11-22,Sofia Queiroz,esporte,"4.274,51"
1820,2023-03-26,Olívia Ribeiro,Eletrônicos,"3.610,93"
1821,2024-05-09,Tiago  Carvalho,MODA,"R$ 3.210,20"
1822,2024-04-15,Vitória Jesus,Moda,"3.224,71"
1823,16/04/2024,Rafael  Santos,Eletrônicos  ,"4.614,31"
1824,30/04/2024,Gabriela Martins,esporte,"  373,43"
  1825,Aug 23 2024,Olívia Lopes,  Casa,USD 463.80
1826,2024-12-04,Felipe Klein,Casa,"R$ 36,06"
1827,2023-09-13,Ana Queiroz,Eletrônicos,"R$ 1.395,10"
1828,  2023-02-21,  Henrique Teixeira,Eletrônico,"R$ 684,42"
1829,2024-01-28,Vitória Lopes,Eletrônicos,"R$ 626,59"
1830  ,10/03/2023,Nuno Lopes,Livros,"R$ 2.377,22"
1831,Oct 20 2024,João Ferreira,esporte,"R$ 3.759,60"
1832,  2023-06-22,Eduarda Almeida,Moda,n/a
1833,30/05/2024,Rafael Nogueira,esporte,USD 949.09
1834,Nov 16 2023,Tiago Duarte,casa,"R$ 146,55"
1835,2023-06-24,Henrique Klein,Casa,"754,57"
1836,2023-13-11  ,"",Moda,"  811,21"
1837,29/10/2024,Tiago Santos,Livros  ,"4.856,30"
1838,2024-12-05,Henrique Gomes,Casa,""
1839,2024-04-18,Eduarda Martins,Livros,"4.057,07"
1840,31/12/2024,Sofia Lopes,Moda,"3.978,46"
1841,2024-03-12,  Paulo Barbosa,Moda,"1.170,00"
1842,28/10/2024,Henrique Klein,Eletrônicos,"R$ 4.982,37"
1843,2024-09-18  ,Mariana Gomes,Livros,"R$ 643,51"
1844,2024-01-03,Felipe Ferreira,Esporte  ,"4.125,01"
1845,2024-12-21,Diego Almeida,Livros  ,"4.304,73"
1846,2024-05-23,Eduarda Esteves,Moda,"R$ 3.937,68"
1847,25/04/2023,Carla Pereira,Esporte,"1.165,39"
1848,2023-06-15,Karina Teixeira,Livros,USD 3038.86
1849,2024-03-18,Karina Teixeira,eletronicos,$ 3530.09
1850,2024-12-24,Sofia Carvalho,Moda,$ 3178.68
1851  ,  2023-01-12,Eduarda Almeida,Casa,"R$ 1.547,42"
1852,24/04/2023,Henrique Lopes,Livros,"3.803,22"
1853,14/05/2023,Paulo Nogueira,Eletrônicos,"3.796,57"
1854,2024-01-15,Gabriela Ribeiro,ELETRONICOS,$ 4854.41
1855,2024-08-24,Karina Ribeiro,Esporte,"2.291,59"
1856,11/02/2023,Diego Martins,Casa,"547,90"
1857,2023-07-15,Tiago Ferreira,Esporte,n/a
1858,2024-10-12,Lucas Gomes,casa_decoracao,"3.250,74"
1859,2024-06-12 10:30:00,Nuno Pereira,Esporte,"R$ 4.636,17"
1860,2023-05-24,Ana Jesus,"","R$ 3.803,09"
1861,2024-12-10,"",Eletrônicos  ,n/a
1862,2023-05-10 10:30:00,João Queiroz,  outros,"429,00"
1863,2023-10-20,Henrique Almeida,Moda,"2.659,38"
1864,28/02/2023,Henrique Ribeiro,Livros,"4.667,88"
1865,2024-11-27,Carla Ribeiro,casa,"R$ 1.798,80"
1866,2023-01-23,Henrique Pereira,Moda,"1.493,80"
1867,30/07/2023,Karina Jesus,eletronicos,$ 77.56
1868,2024-11-22,Felipe Oliveira,Livros  ,"R$  1.839,95"
1869,07/08/2024,João Jesus,Livros,"R$ 4.137,77"
1870,01/10/2024,Sofia Duarte,Esporte,"176,24"
1871,2024-11-16,Karina Ferreira,Eletrônicos,"R$ 246,80"
1872,2023-10-29,Lucas Ferreira  ,Livros,"4.549,62  "
0,2024-06-07,Mariana Klein,Moda,"R$ 1.837,30"
1874,2024-01-24  ,Diego  Esteves,casa,"4.888,28"
1875,16/09/2023,  Olívia Teixeira,Moda,"R$ 3.538,44"
1876,10/12/2024,João Henriques,Esporte,"R$ 4.689,45"
1877,Aug 06 2024,Isabela Lopes,Casa,"3.122,77"
1878,Nov 28 2024,Eduarda Pereira,esporte,"R$ 137,75"
  1879,Oct 05 2023,Isabela Barbosa,Livros,$ 2770.51
1880,2024-09-09,Paulo Klein,Casa,"2.638,35"
1881,22/11/2023,Gabriela Henriques,livros,"  R$ 1.095,13"
1882,2023-06-19,Gabriela Jesus,Esporte,"1.925,19"
1883,2023-12-31 10:30:00,Sofia Teixeira,Eletrônicos,"R$ 2.849,74"
1884,2024-13-18,Gabriela Jesus,Casa,"816,10"
1885,2023-01-19,"",diversos,"R$ 3.148,05"
1886,2023-09-09,Karina Teixeira,ELETRONICOS  ,"3.110,33"
1887  ,2023-07-21,"",Esporte,"R$ 4.431,33"
1888  ,2024-06-09,Nuno Queiroz  ,Esporte,"2.714,64"
1889,  Feb 05 2024,João Nogueira,Moda,$ 4557.21
1890,06/12/2024,Mariana Esteves,livros,"1.021,65"
1891,2023-02-04,Sofia Oliveira,Casa,"R$ 4.788,56"
1892,2024-04-03,Tiago Pereira,Casa e Decoração,"R$ 1.407,77"
1893,Sep  22 2023,Olívia Santos,"","2.422,18"
1894,2024-03-18  ,Tiago Esteves,Moda,USD 4764.13
1895,Jan 05 2023,Karina  Pereira,Esporte,"R$ 726,24"
ORD-1023,Jul 04 2024,Vitória Barbosa,Modas,"1.244,21"
1897,26/11/2024,Olívia Pereira,Eletrônicos,"R$ 143,85"
1898,28/08/2024,Paulo Klein,casa_decoracao,"3.191,24"
1899,Dec 25 2024,João Almeida,Casa,"R$ 627,05"
1900,2023-03-07,Vitória Ribeiro,Moda,"876,43"
1901,13/06/2023,Tiago Almeida,"",$ 4307.73
1902,2024-04-09,Paulo Carvalho,Casa e Decoração,"R$ 55,08"
1903,2024-03-26,Paulo Pereira,Livros,"1.936,19"
1904,2024-10-18,Nuno Klein,Casa,"1.451,48"
1905,2023-10-10,Ana Oliveira,Esporte,"0,00"
1906,2023-03-05,Paulo Esteves,livros,"R$ 456,67"
1907,2023-03-22,Diego Ribeiro,Eletrônicos,"  R$ 1.728,42"
1908,2024-04-13,  Lucas Pereira,esporte,"R$ 4.399,99"
1909,Mar 18 2024,Henrique Gomes,Esporte,"R$ 3.727,09"
1910,2023-05-06,Tiago Duarte,LIVRO,"2.362,70"
1911,2024-01-06,Paulo Teixeira,Livros,"R$ 4.932,30"
1912,26/11/2024,Vitória Lopes,Moda,"R$ 2.281,39"
1913,Jan 27 2024,João Jesus,moda,"1.100,69"
1914,2023-11-27,Sofia Carvalho,eletro  ,"2.983,96"
1915,2023-02-20 10:30:00,Lucas Almeida,esporte,"4.276,87"
1916,30/03/2023,Vitória Almeida,Eletrônicos,"R$ 3.518,24"
1917,2024-03-27,Olívia Esteves,Livros,"R$ 4.634,29"
1918  ,2024-08-13,Eduarda Vasconcelos,Livros,"  1.741,40"
1919,Jul 06 2024,Karina Ribeiro,Casa  ,"4.424,24"
1920,2024-03-28,Henrique Teixeira,Casa,$ 1453.00
1921,Nov 20 2024,Carla Barbosa,"","1.981,04"
1922,04/03/2024,Isabela Esteves,Eletrônicos,USD  4599.92
1923,Apr 01 2024,Karina Queiroz,Esporte,"R$ 1.105,58"
1924,10/03/2024,Paulo Pereira,Casa,USD 844.93
1925,2023-10-21,Lucas Oliveira,esporte,"R$  3.678,78"
1926,26/05/2024,Mariana Martins,Esporte,"R$ 2.070,50"
1927,2024-08-06,Isabela Ribeiro,MODA,"1.643,42"
1928,2024-05-11,Bruno Jesus,Moda,$ 3101.10
1929,25/07/2023,Eduarda Klein,Moda,"183,90"
1930,2024-03-18,Tiago Lopes,Eletrônicos  ,"3.302,28"
1931,2024-02-06,João Santos,Eletrônicos  ,"2.599,28"
1932,13/03/2024,Paulo Ferreira,Esporte,"R$ 3.893,95"
1933,Sep 12 2024,Paulo Barbosa,Casa  ,"1.219,68  "
1934,31/03/2023,Mariana Ribeiro,Esporte,"2.608,80"
1935,2023-01-20,Vitória Martins,Livros,"R$ 1.162,84"
1936,2023-05-05,Gabriela Jesus,esporte,"1.033,10"
  1937,11/06/2023,Ana Carvalho,Eletrônicos,$ 3142.71
1938,26/11/2024,Ana Teixeira,eletronicos,  $ 2981.49
1939  ,12/05/2024,Mariana Teixeira,eletronicos,"3.200,82"
1940,2023-11-13 10:30:00,Isabela Gomes  ,Esporte,"R$  382,03"
1941,2023-05-17,Sofia Ferreira,casa_decoracao,"R$ 3.599,84"
1942,21/06/2023,Ana Almeida,Esporte,"R$ 398,71"
1943,Jun 17 2023,Diego  Duarte,Esporte,"R$ 4.527,76"
1944,2024-03-19,Olívia Santos,Moda,""
1945,2023-08-28,Felipe Ferreira,misc,"4.037,63"
1946,15/10/2023,Bruno Lopes,"","2.646,96"
1947,2023-09-14,Vitória Queiroz,diversos,"4.980,02"
1948,08/01/2023,Felipe Pereira,  Esporte,"  2.750,93"
1949,2023-01-29  ,Gabriela Nogueira,Eletrônicos,"R$ 910,01"
1950  ,2023-04-01,Mariana Jesus,Livros,"4.760,64"
1951,10/09/2023,Rafael Duarte,Eletrônico,"2.045,77"
1952,2023-01-30,Bruno Teixeira,Eletrônicos,USD 4498.58
0,2023-13-24,Rafael Ferreira,Moda,$ 3093.34
1954,2024-05-29,Olívia Ferreira,Modas,"R$ 3.141,87"
1955,25/06/2024,Mariana Klein,Casa e Decoração,"1.608,71"
  1956,19/02/2024,Eduarda Queiroz,Moda,"4.695,66  "
1957,2024-01-19,Gabriela Jesus,Casa e Decoração  ,USD 4345.45
1958,30/10/2024,Gabriela Jesus,moda,"R$  2.887,18"
1959,2024-10-02,Mariana Henriques,casa_decoracao,"2.050,73"
1960,2024-03-28,Olívia Gomes  ,Esporte,"3.232,15"
1961,25/06/2024,Isabela Queiroz,Moda,USD  4789.18
1962,2023-11-04,Henrique Queiroz  ,Livros,"4.938,19"
1963,2024-09-01,Henrique Pereira,  esporte,"R$ 2.603,42"
1964,2024-08-18,"",Moda,"R$ 425,18"
1965,Sep 27 2024,Rafael Henriques,Eletrônicos,"417,97"
1966,13/10/2024  ,Olívia Ribeiro,moda,"R$ 1.405,41"
1967,Mar 11 2023,Lucas Teixeira,Esporte,"3.548,53"
1968,15/09/2024,Tiago Henriques,"","2.356,24"
1969,  2024-10-02,Lucas Teixeira,Casa,"3.863,17"
1970,2024-07-18,Vitória Nogueira,  Eletrônicos,"  3.388,33"
1971,2023-06-19  ,Mariana Klein,Casa,"R$ 670,45"
1972,2023-06-11,Henrique Queiroz,Esporte,"2.097,96"
1973,28/12/2023,Eduarda  Lopes,Moda,"R$ 4.149,81"
1974,2024-05-06,Felipe Vasconcelos,  Livros,"R$ 1.998,64"
1975,2023-02-08,Bruno Santos,Eletrônicos,"R$ 1.428,33"
  1976,2024-13-22,Paulo Nogueira,Casa e Decoração,"3.619,87"
1977,2023-03-12,Paulo Ribeiro,livros,"4.982,07"
1978,2024-01-29,  Henrique Gomes,Modas,$ 3256.84
1979,2024-04-27,Sofia Barbosa,ELETRONICOS,"4.881,70"
1980,2023-11-15,  João Lopes,eletronicos,"R$ 3.484,41"
1981,2023-08-29,Sofia Vasconcelos,MODA,"R$ 429,41"
1982,2023-09-14,"",LIVRO,$ 3167.90
1983,2024-03-06 10:30:00,Sofia Henriques,Casa,"R$ 4.458,66"
1984,2023-02-04,Lucas Ribeiro,Livros,"R$ 919,81"
1985,2023-11-04 10:30:00,Lucas Carvalho,Casa,"R$ 2.927,58"
1986,2024-08-21,"",casa,"  R$ 3.691,56"
1987,2024-05-14,Lucas Barbosa,Casa,"  3.087,35"
1988,28/02/2023,João Carvalho,Eletrônicos,"R$ 4.255,20"
1989,2024-12-02,Mariana Jesus,Casa,"912,07"
1990,Dec 13 2023,Lucas Barbosa,Livros  ,"R$ 3.717,96"
  1991,Feb 14 2023,Nuno Henriques,Livros,"1.581,26"
1992,Mar 18 2023,Lucas Nogueira,Eletrônicos,USD 3550.20
1993,2023-11-08,Tiago Ribeiro,Livros,"R$ 1.137,54"
